Day_Local_Date,WDir_Deg,WSpd_m/s,GustDir_Deg,GustSpd_m/s,WindRun_Km,Rain_mm,Tdry_C,TWet_C,RH_%,Tmax_C,Tmin_C,Tgmin_C,Pmsl_hPa,Sun_Hrs,Rad_MJ/m2,Evaporation_Amount_mm
1/02/2014,270.00,0.80,350.00,9.80,299.00,0.00,16.90,14.60,76.80,23.30,13.20,7.70,1012.50,11.50,29.02,5.90
2/02/2014,298.00,1.00,7.00,9.80,303.00,0.00,16.90,14.70,77.40,22.50,13.80,9.20,1018.50,10.40,28.26,5.40
3/02/2014,197.00,0.80,18.00,8.80,241.00,0.00,18.50,16.00,76.10,22.60,15.10,9.90,1023.70,10.30,26.32,5.20
4/02/2014,307.00,0.90,233.00,10.30,342.00,0.00,16.50,15.80,92.70,22.60,14.90,9.60,1019.80,7.30,21.87,5.90
5/02/2014,265.00,4.70,28.00,13.40,431.00,13.60,18.50,13.80,56.10,24.20,13.70,6.30,1012.10,7.90,22.09,6.80
6/02/2014,310.00,2.10,92.00,11.80,331.00,0.00,17.00,13.20,63.00,22.70,14.50,9.40,1021.30,13.10,29.18,3.70
7/02/2014,228.00,2.80,111.00,8.80,290.00,28.40,14.60,11.30,64.70,16.20,10.50,3.50,1022.20,1.20,6.67,5.00
8/02/2014,245.00,1.30,22.00,8.20,191.00,0.20,15.40,14.80,93.10,25.80,12.90,12.40,1014.40,8.20,22.61,5.60
9/02/2014,40.00,0.50,2.00,8.20,213.00,0.00,17.80,15.80,80.10,24.50,13.50,9.50,1016.60,12.60,26.63,4.90
10/02/2014,197.00,1.20,10.00,10.80,275.00,1.20,15.10,14.40,92.40,22.90,13.10,8.30,1015.30,6.50,23.74,5.00
11/02/2014,82.00,1.20,23.00,11.80,309.00,0.20,18.10,16.90,88.20,23.00,15.20,16.30,1007.50,10.40,25.85,5.10
12/02/2014,208.00,1.20,244.00,13.90,353.00,0.00,16.20,15.20,89.50,24.50,13.70,8.80,1003.70,11.50,24.80,3.90
13/02/2014,200.00,1.30,214.00,10.80,286.00,0.00,16.00,12.50,64.10,22.80,9.90,4.90,1003.30,11.10,20.96,2.40
14/02/2014,223.00,3.30,232.00,12.90,464.00,0.00,18.60,14.70,63.70,24.70,12.80,8.00,1002.90,10.20,22.69,2.60
15/02/2014,214.00,3.20,236.00,10.80,305.00,0.00,17.20,12.60,55.50,22.80,12.20,6.90,1010.80,13.00,27.47,4.20
16/02/2014,242.00,1.10,355.00,6.20,166.00,0.00,17.10,15.20,80.60,22.40,14.80,9.70,1020.10,5.30,18.97,3.00
17/02/2014,304.00,0.30,29.00,14.40,515.00,0.00,15.60,13.90,81.70,23.00,12.40,6.60,1021.50,8.10,23.52,4.90
18/02/2014,48.00,4.10,25.00,12.40,343.00,0.00,19.70,18.10,85.00,25.20,15.70,14.50,1017.60,5.40,22.97,3.60
19/02/2014,256.00,1.50,21.00,8.20,198.00,0.00,20.00,19.00,90.10,24.10,18.80,17.30,1018.70,6.90,21.42,5.40
20/02/2014,9.00,0.50,8.00,6.70,200.00,0.00,18.20,17.20,90.40,22.90,15.10,9.80,1018.60,8.80,21.00,4.10
21/02/2014,45.00,2.10,15.00,6.70,191.00,0.00,17.00,16.70,96.70,20.80,16.80,13.30,1015.40,0.00,7.81,4.70
22/02/2014,203.00,2.00,241.00,13.90,407.00,0.00,18.50,17.50,89.70,27.00,15.70,11.40,1003.70,10.40,24.79,3.80
23/02/2014,220.00,3.40,226.00,18.50,542.00,0.00,16.20,12.60,63.60,19.60,14.40,10.20,1001.90,10.60,25.16,6.50
24/02/2014,166.00,1.10,244.00,14.40,361.00,0.00,11.50,8.70,66.30,20.30,6.10,-1.30,1017.40,12.50,26.13,3.90
25/02/2014,113.00,1.40,8.00,11.30,305.00,0.00,17.50,12.40,51.20,23.00,10.40,3.90,1016.80,9.70,24.46,4.90
26/02/2014,237.00,2.10,19.00,8.80,227.00,0.00,16.70,13.90,71.40,23.20,13.80,6.20,1022.30,11.20,25.26,5.10
27/02/2014,186.00,1.20,18.00,10.80,283.00,0.00,14.80,13.10,81.80,22.50,10.80,4.10,1019.90,11.50,24.73,4.20
28/02/2014,178.00,1.00,241.00,18.00,443.00,0.00,16.40,13.30,68.30,24.20,11.60,6.00,1010.70,10.90,22.28,4.30
1/03/2014,189.00,2.30,16.00,10.80,304.00,0.00,11.00,7.20,54.50,18.40,6.00,-0.80,1014.60,12.10,25.43,3.60
2/03/2014,211.00,0.70,23.00,8.80,278.00,1.00,10.90,9.30,80.20,19.60,8.00,1.40,1012.80,12.00,24.37,2.60
3/03/2014,222.00,4.40,231.00,17.50,438.00,2.20,13.60,10.40,64.80,16.80,11.00,5.40,1004.60,8.10,18.40,2.90
4/03/2014,189.00,2.20,248.00,17.00,542.00,0.00,9.40,6.60,63.00,20.40,4.50,-1.50,1009.10,7.90,20.25,3.00
5/03/2014,34.00,2.30,215.00,13.90,295.00,0.00,15.20,10.00,47.00,22.80,9.20,1.30,1007.30,7.50,17.79,3.50
6/03/2014,248.00,1.20,3.00,8.20,224.00,0.00,11.90,10.60,84.20,19.20,8.80,1.50,1019.20,11.20,24.01,3.50
7/03/2014,267.00,0.40,8.00,8.20,202.00,0.00,13.20,12.30,89.60,20.00,10.60,3.40,1022.40,10.20,23.25,3.60
8/03/2014,31.00,1.10,13.00,7.20,206.00,0.20,12.60,11.70,89.20,21.10,9.40,2.50,1018.40,10.40,22.76,2.80
9/03/2014,206.00,0.90,16.00,7.70,199.00,0.00,13.90,12.90,88.30,21.10,11.30,6.50,1021.80,8.70,21.53,3.50
10/03/2014,85.00,0.10,14.00,7.70,226.00,0.20,17.10,15.20,80.60,20.50,13.90,13.90,1027.30,1.90,14.04,3.70
11/03/2014,101.00,1.30,18.00,8.20,245.00,5.60,15.70,15.20,94.00,21.10,15.50,15.50,1027.00,5.70,18.28,2.70
12/03/2014,17.00,4.30,5.00,6.20,217.00,1.20,15.60,15.20,95.10,19.70,15.20,15.40,1025.20,0.90,8.71,3.20
13/03/2014,57.00,0.40,27.00,10.30,242.00,0.00,14.50,13.10,83.90,20.40,10.00,5.60,1022.70,11.20,22.13,3.90
14/03/2014,273.00,0.70,10.00,6.70,176.00,0.00,15.40,13.50,79.20,21.90,11.60,7.80,1023.10,10.00,19.24,2.70
15/03/2014,256.00,2.20,126.00,18.50,494.00,7.00,15.70,13.50,76.90,22.40,12.80,9.60,1021.20,0.00,10.25,3.50
16/03/2014,82.00,6.00,51.00,20.60,572.00,81.60,21.30,18.10,71.70,23.60,15.70,15.30,1003.10,0.00,2.91,3.10
17/03/2014,231.00,3.80,238.00,9.80,454.00,0.00,17.40,14.90,75.00,24.50,15.60,11.50,1012.30,5.60,16.04,2.30
18/03/2014,74.00,2.40,42.00,10.30,316.00,0.00,18.80,17.30,85.30,22.40,17.50,15.60,1016.40,8.50,19.32,2.00
19/03/2014,48.00,2.70,21.00,7.20,275.00,0.20,16.60,16.20,95.50,20.30,16.30,16.70,1022.70,6.80,16.11,3.30
20/03/2014,206.00,4.40,230.00,13.40,353.00,0.00,17.60,13.50,60.40,26.30,12.70,9.10,1020.50,6.20,17.58,1.90
21/03/2014,223.00,1.90,351.00,8.20,259.00,0.00,16.30,12.70,63.60,21.40,13.90,8.10,1029.60,11.30,20.53,4.00
22/03/2014,273.00,0.80,143.00,8.20,201.00,0.00,11.90,10.50,82.50,19.20,9.70,4.30,1028.20,11.20,20.38,2.70
23/03/2014,183.00,0.50,23.00,5.70,165.00,0.00,10.30,8.50,76.70,19.70,7.70,3.00,1025.10,11.20,19.90,2.70
24/03/2014,242.00,1.30,14.00,7.70,202.00,0.00,11.50,10.60,89.30,20.20,9.60,4.80,1021.40,11.10,19.69,3.10
25/03/2014,192.00,1.30,233.00,9.80,302.00,0.00,14.00,12.10,78.50,21.30,10.60,6.10,1015.80,6.60,14.34,2.50
26/03/2014,197.00,2.50,19.00,9.30,235.00,0.00,10.20,7.20,62.70,18.60,7.40,2.70,1020.30,11.00,19.56,2.70
27/03/2014,231.00,1.60,29.00,7.20,209.00,0.00,11.20,10.40,90.00,19.10,9.40,4.70,1023.50,10.40,19.19,3.00
28/03/2014,231.00,2.30,4.00,6.20,170.00,0.00,12.70,12.00,91.20,19.00,9.90,5.90,1026.80,4.60,13.67,2.70
29/03/2014,231.00,1.90,353.00,5.10,142.00,0.00,14.70,13.60,87.90,18.50,12.70,12.00,1025.20,1.50,9.97,2.40
30/03/2014,234.00,0.30,16.00,5.70,134.00,0.20,13.40,12.90,94.60,19.60,11.50,6.20,1027.40,2.40,12.67,2.60
31/03/2014,161.00,0.30,1.00,5.70,200.00,0.00,12.10,11.50,93.10,20.10,9.90,4.90,1027.70,9.50,17.21,1.80
1/04/2014,209.00,2.50,21.00,5.70,136.00,0.00,14.40,13.30,87.80,19.70,12.20,9.50,1026.50,2.30,9.21,1.90
2/04/2014,236.00,1.50,5.00,5.70,160.00,0.00,15.50,14.60,90.50,19.70,14.40,10.90,1025.20,7.10,15.63,1.40
3/04/2014,239.00,0.90,1.00,5.70,143.00,0.00,13.40,13.00,94.90,20.10,11.00,5.10,1025.60,9.40,16.91,3.00
4/04/2014,228.00,1.10,359.00,5.70,173.00,0.20,12.20,11.60,92.60,19.60,11.00,5.50,1023.20,10.30,16.71,2.30
5/04/2014,251.00,1.30,345.00,4.60,145.00,0.20,13.30,12.80,93.70,19.40,11.20,6.40,1021.20,7.80,15.13,2.50
6/04/2014,186.00,1.40,344.00,6.20,153.00,0.00,16.80,14.00,71.80,20.90,11.40,7.40,1019.10,9.50,16.22,1.90
7/04/2014,205.00,1.00,99.00,7.70,292.00,2.00,16.10,14.10,79.30,23.20,12.20,7.60,1015.10,5.40,12.05,1.30
8/04/2014,220.00,3.20,230.00,9.80,259.00,12.40,14.40,13.20,86.00,18.30,14.30,12.90,1018.00,0.00,3.99,1.30
9/04/2014,217.00,3.40,233.00,7.20,112.00,4.60,14.60,14.00,92.70,18.30,13.50,12.80,1016.40,0.00,3.97,2.40
10/04/2014,206.00,2.20,136.00,8.20,185.00,12.20,16.70,15.60,88.00,22.90,14.50,12.90,1019.20,1.50,9.15,-
11/04/2014,321.00,0.40,208.00,4.10,88.00,2.20,16.40,16.00,95.90,19.70,15.80,15.20,1012.80,0.00,6.86,1.10
12/04/2014,315.00,1.00,23.00,8.80,237.00,11.80,15.40,15.20,98.20,21.00,14.50,12.40,1009.50,5.10,13.05,1.90
13/04/2014,93.00,2.10,168.00,6.70,202.00,4.80,13.60,10.50,65.80,15.30,13.10,12.10,1024.70,0.00,4.33,1.30
14/04/2014,217.00,3.20,224.00,6.20,157.00,3.00,11.70,10.50,84.80,14.70,10.20,9.90,1025.90,0.00,4.33,2.50
15/04/2014,217.00,0.60,30.00,12.40,487.00,46.60,14.20,13.90,97.00,17.30,11.70,12.10,1021.00,0.00,1.92,1.20
16/04/2014,62.00,4.90,25.00,13.40,355.00,4.80,16.60,16.40,97.70,19.10,14.20,15.40,1011.60,1.50,9.40,0.80
17/04/2014,189.00,7.20,150.00,24.70,665.00,-,13.90,10.70,65.30,20.40,13.00,10.10,1009.00,0.00,0.58,1.10
18/04/2014,82.00,7.60,33.00,16.00,449.00,15.00,20.30,15.90,61.30,21.60,11.80,10.50,1005.70,0.00,5.60,4.00
19/04/2014,37.00,3.70,37.00,11.30,447.00,0.80,16.00,15.60,95.60,19.00,15.60,13.90,1005.20,5.00,10.69,1.80
20/04/2014,62.00,2.10,355.00,10.80,164.00,4.80,15.60,14.20,84.90,16.90,13.60,10.70,1001.90,3.30,6.87,2.20
21/04/2014,223.00,2.80,251.00,12.90,340.00,0.00,13.00,11.00,76.70,18.90,8.00,4.50,1008.30,6.50,10.86,1.70
22/04/2014,253.00,0.50,228.00,7.20,148.00,0.00,12.10,10.30,78.80,17.90,7.30,3.20,1018.10,6.70,12.45,2.30
23/04/2014,200.00,1.00,240.00,9.30,203.00,0.00,11.20,9.90,83.70,18.30,6.20,2.90,1020.70,8.10,12.99,1.40
24/04/2014,194.00,1.60,12.00,6.20,143.00,0.00,12.60,11.70,89.00,18.20,9.90,6.60,1018.00,6.30,10.55,1.40
25/04/2014,192.00,1.00,252.00,11.80,277.00,1.20,13.80,13.40,95.10,19.80,11.30,8.20,1013.60,5.80,9.57,1.30
26/04/2014,186.00,1.10,223.00,11.30,211.00,0.00,10.70,8.10,67.80,18.10,5.90,1.70,1020.70,9.90,13.29,0.70
27/04/2014,217.00,1.10,24.00,18.00,304.00,19.40,9.00,8.30,91.00,16.00,4.90,1.10,1017.50,6.00,10.49,1.70
28/04/2014,330.00,0.70,13.00,12.90,316.00,0.40,9.90,9.30,91.80,14.50,8.40,4.50,1000.00,1.70,7.58,1.70
29/04/2014,313.00,1.70,217.00,8.80,165.00,0.00,10.80,8.70,74.20,17.60,6.60,1.40,1006.10,2.10,5.86,1.20
30/04/2014,88.00,1.20,16.00,5.10,127.00,0.20,9.50,7.70,76.90,16.20,5.10,0.50,1014.20,9.90,12.28,1.20
1/05/2014,191.00,1.00,8.00,4.60,153.00,0.00,7.70,7.20,92.20,15.50,5.10,-0.60,1015.40,8.30,12.12,1.00
2/05/2014,203.00,1.50,319.00,5.10,131.00,0.00,8.30,7.90,94.20,15.30,5.70,0.00,1015.30,5.70,9.86,0.90
3/05/2014,214.00,0.70,17.00,5.10,170.00,0.00,10.80,10.30,92.90,16.90,8.00,2.50,1012.90,9.50,11.93,1.20
4/05/2014,245.00,2.30,46.00,4.60,241.00,3.00,11.00,10.30,90.50,16.60,9.30,4.80,1019.10,0.30,7.31,1.10
5/05/2014,68.00,7.80,47.00,25.20,606.00,19.20,14.40,13.80,93.30,17.00,11.00,8.90,1012.30,0.50,2.12,1.10
6/05/2014,180.00,0.90,251.00,8.20,199.00,0.00,16.00,14.10,79.80,19.90,12.10,8.00,1009.20,9.50,11.42,0.30
7/05/2014,220.00,1.50,47.00,10.30,201.00,1.00,10.60,10.00,92.40,17.90,8.60,4.30,1009.20,2.10,7.08,1.70
8/05/2014,180.00,0.50,17.00,4.60,125.00,2.00,9.30,9.10,97.60,15.20,6.40,1.80,1010.70,3.40,7.13,0.20
9/05/2014,242.00,0.90,7.00,5.10,140.00,0.20,10.20,9.80,94.70,16.00,8.40,4.10,1008.70,4.60,8.88,0.30
10/05/2014,200.00,1.00,345.00,5.10,126.00,0.00,8.40,8.10,95.90,16.00,4.30,-0.30,1014.50,9.40,11.17,0.40
11/05/2014,200.00,0.80,16.00,5.10,129.00,0.20,8.00,7.70,95.90,15.50,4.20,-0.40,1021.20,9.30,10.72,0.90
12/05/2014,231.00,1.00,8.00,6.20,134.00,0.60,7.60,7.50,98.70,16.40,4.10,-0.40,1022.50,7.10,10.35,0.90
13/05/2014,211.00,2.40,245.00,5.70,174.00,7.60,9.90,9.40,93.40,13.40,6.60,2.20,1019.90,0.00,2.25,0.80
14/05/2014,146.00,1.90,187.00,6.20,134.00,0.40,9.90,9.50,94.80,16.70,7.20,1.80,1016.30,4.30,9.07,0.20
15/05/2014,225.00,1.80,14.00,3.60,110.00,0.00,8.20,7.80,94.60,15.90,4.90,0.10,1019.00,4.20,8.28,0.50
16/05/2014,192.00,0.90,24.00,4.10,125.00,0.20,6.10,5.80,95.40,14.90,2.80,-1.90,1026.20,9.00,10.44,0.50
17/05/2014,99.00,1.60,2.00,9.30,166.00,0.20,10.20,8.10,73.80,20.40,3.20,-0.90,1023.20,9.20,9.92,0.80
18/05/2014,211.00,0.60,241.00,14.40,333.00,0.00,7.80,7.50,96.00,18.50,4.80,0.10,1024.40,9.00,10.26,0.30
19/05/2014,248.00,0.80,249.00,7.70,195.00,0.00,11.10,9.80,83.50,17.60,7.90,3.20,1024.70,8.80,9.61,0.40
20/05/2014,102.00,1.40,227.00,9.30,181.00,0.00,15.20,12.90,75.60,20.20,10.80,4.90,1019.20,7.80,8.51,1.20
21/05/2014,248.00,0.50,230.00,12.40,257.00,0.00,11.80,11.10,91.60,16.90,9.10,3.70,1011.80,3.80,6.49,0.60
22/05/2014,191.00,2.50,222.00,12.40,306.00,0.20,8.90,6.30,65.50,14.50,5.10,-1.10,1016.40,7.80,9.66,0.80
23/05/2014,71.00,1.70,218.00,9.80,147.00,14.60,9.60,9.00,92.20,18.80,6.80,1.30,1006.20,2.50,4.41,1.40
24/05/2014,268.00,2.60,18.00,11.30,260.00,9.80,11.30,11.00,96.00,15.60,8.70,3.80,1001.60,0.00,2.03,0.00
25/05/2014,254.00,3.40,13.00,16.00,469.00,1.20,8.20,6.10,71.30,15.20,4.40,-0.60,1006.90,8.40,9.59,1.40
26/05/2014,161.00,2.20,239.00,17.00,231.00,0.00,4.90,3.70,80.40,10.50,4.40,0.30,1009.00,7.10,8.73,0.50
27/05/2014,166.00,0.80,1.00,4.10,125.00,0.00,2.00,0.80,78.80,12.00,-2.10,-6.20,1028.20,8.90,9.19,0.10
28/05/2014,93.00,1.80,227.00,8.20,184.00,0.00,5.70,4.80,86.10,14.40,0.60,-3.70,1025.20,7.70,8.70,0.60
29/05/2014,102.00,1.30,41.00,5.10,130.00,2.80,9.50,9.10,94.20,16.10,5.40,-0.40,1011.20,2.40,5.79,0.70
30/05/2014,307.00,2.30,69.00,5.70,119.00,0.00,8.90,8.10,88.60,13.30,7.60,2.80,1018.10,4.00,7.14,0.00
31/05/2014,228.00,0.30,220.00,2.60,76.00,0.20,4.60,4.20,92.50,12.40,2.50,-2.70,1022.30,8.80,8.86,0.40
1/06/2014,206.00,0.80,359.00,3.60,94.00,0.00,2.90,2.50,92.50,14.20,0.20,-4.70,1026.70,8.80,9.01,0.50
2/06/2014,223.00,1.40,258.00,3.60,113.00,0.20,2.60,1.90,88.10,14.70,0.00,-5.50,1027.90,8.70,8.70,0.50
3/06/2014,234.00,1.50,210.00,4.10,132.00,0.20,4.10,3.60,91.30,14.80,1.30,-3.60,1031.30,8.60,8.61,0.40
4/06/2014,256.00,0.60,221.00,5.10,123.00,0.00,6.70,6.00,88.80,15.60,4.20,-1.20,1033.90,8.20,8.29,0.40
5/06/2014,231.00,1.30,344.00,2.60,77.00,0.00,8.30,7.70,91.60,14.40,3.40,-1.00,1029.00,1.70,5.26,0.50
6/06/2014,259.00,1.20,12.00,2.60,77.00,0.00,6.20,6.10,98.10,14.70,4.00,-0.50,1027.60,4.70,6.64,0.60
7/06/2014,189.00,0.70,25.00,3.60,90.00,1.00,7.10,6.90,97.00,13.80,5.80,1.00,1026.00,2.10,5.96,0.20
8/06/2014,236.00,0.60,316.00,4.60,144.00,4.40,10.30,10.10,96.70,14.20,7.10,2.60,1026.70,0.00,2.68,0.20
9/06/2014,239.00,1.90,278.00,7.20,160.00,32.60,11.00,10.60,94.70,12.10,10.30,9.70,1026.20,0.00,0.60,0.10
10/06/2014,276.00,1.50,133.00,15.40,287.00,2.80,11.30,11.00,95.50,14.20,10.80,9.70,1023.20,0.00,1.01,0.40
11/06/2014,315.00,3.80,135.00,20.10,383.00,0.00,13.50,10.20,63.10,14.60,11.30,8.50,1017.70,0.00,1.61,0.70
12/06/2014,158.00,2.80,156.00,14.90,285.00,0.00,13.20,10.20,65.60,16.40,10.90,6.50,1019.90,2.60,6.27,1.30
13/06/2014,225.00,2.10,236.00,8.80,130.00,0.00,8.10,7.10,86.40,16.30,6.00,0.50,1025.30,8.50,8.02,0.30
14/06/2014,236.00,0.60,340.00,3.60,113.00,0.00,5.20,5.00,96.60,13.90,3.80,-1.20,1026.90,7.30,7.73,0.40
15/06/2014,222.00,1.10,295.00,4.60,123.00,0.60,6.20,6.00,96.70,15.00,4.60,-0.20,1024.00,3.40,6.33,0.40
16/06/2014,40.00,1.70,46.00,19.60,508.00,20.60,8.80,8.40,94.50,14.50,6.20,3.00,1019.50,0.00,1.02,0.40
17/06/2014,315.00,1.20,24.00,7.70,105.00,0.20,11.80,11.70,98.30,15.80,8.80,6.20,1001.10,4.90,7.02,1.00
18/06/2014,228.00,1.80,232.00,7.70,200.00,0.00,8.60,8.40,97.30,15.00,7.40,3.30,1004.40,7.20,7.68,0.50
19/06/2014,133.00,0.90,235.00,15.40,620.00,0.00,5.70,5.20,92.60,13.20,2.90,-0.90,1001.80,7.90,7.32,0.60
20/06/2014,152.00,1.70,246.00,12.40,248.00,0.00,6.40,4.70,74.10,13.30,5.90,1.20,1012.90,8.40,7.93,1.90
21/06/2014,251.00,0.60,222.00,4.60,175.00,0.60,6.50,6.00,92.40,12.70,4.00,-0.80,1015.00,2.10,3.72,0.60
22/06/2014,231.00,1.00,224.00,7.20,88.00,0.00,8.00,7.00,86.10,14.00,5.20,-0.30,1022.30,7.40,7.34,0.70
23/06/2014,245.00,1.00,237.00,5.70,156.00,0.00,9.10,8.50,92.40,13.20,8.00,2.30,1029.80,6.40,7.45,0.40
24/06/2014,110.00,1.80,35.00,5.70,324.00,10.40,7.10,6.20,86.50,13.40,4.90,0.20,1024.80,0.00,2.57,0.30
25/06/2014,42.00,10.80,37.00,22.10,674.00,36.60,12.90,12.50,95.60,14.50,7.10,8.10,1012.90,0.00,0.55,1.20
26/06/2014,226.00,1.00,46.00,12.40,139.00,3.60,11.60,11.20,95.40,14.00,10.90,5.50,1008.70,0.80,4.12,0.00
27/06/2014,152.00,0.40,342.00,4.10,271.00,0.20,7.70,7.60,98.70,13.20,5.60,0.40,1005.10,2.80,5.43,0.60
28/06/2014,239.00,8.10,244.00,13.40,299.00,0.20,10.30,7.80,68.30,14.00,7.60,2.40,1009.30,8.50,8.07,0.40
29/06/2014,223.00,0.80,8.00,5.10,394.00,21.20,3.90,3.60,95.30,13.50,1.70,-2.30,1018.40,7.30,7.89,0.40
30/06/2014,46.00,10.90,31.00,18.50,302.00,6.40,13.40,13.20,97.60,15.60,4.00,0.20,1005.50,1.00,4.44,1.40
1/07/2014,237.00,0.60,248.00,7.20,190.00,0.40,8.30,8.10,96.70,12.90,7.80,3.00,996.90,2.60,5.69,0.30
2/07/2014,239.00,3.10,246.00,13.90,349.00,0.00,4.80,3.90,85.80,9.50,2.40,-1.90,991.00,6.80,7.78,0.30
3/07/2014,152.00,0.50,244.00,8.20,133.00,0.00,0.90,-0.20,79.90,10.70,-0.50,-6.50,996.70,5.80,6.47,0.40
4/07/2014,186.00,0.60,235.00,12.90,230.00,0.00,1.30,0.40,82.30,11.10,-0.50,-6.30,1005.50,8.50,8.16,0.30
5/07/2014,267.00,3.10,228.00,14.40,384.00,0.00,9.90,8.40,81.00,13.50,1.30,-3.00,1000.00,8.30,8.03,1.00
6/07/2014,223.00,0.80,256.00,3.10,124.00,0.00,2.30,1.90,91.90,13.10,0.90,-5.70,1016.30,6.50,7.55,0.70
7/07/2014,209.00,3.00,203.00,5.10,130.00,0.00,3.50,2.80,87.20,12.80,0.60,-5.80,1028.20,6.00,7.45,0.30
8/07/2014,222.00,1.50,255.00,9.30,185.00,0.00,3.40,2.80,89.10,14.10,0.80,-4.80,1027.20,7.10,7.81,0.30
9/07/2014,68.00,2.60,105.00,11.30,223.00,0.00,10.30,7.50,64.50,13.90,3.50,-1.40,1020.80,0.10,4.46,0.30
10/07/2014,200.00,1.40,230.00,3.60,92.00,7.60,6.80,6.20,90.80,13.80,4.70,-1.50,1022.20,0.20,3.73,0.20
11/07/2014,183.00,1.50,108.00,6.70,314.00,17.80,9.60,9.40,96.90,14.10,6.70,1.60,1021.00,0.00,2.67,1.20
12/07/2014,62.00,8.80,58.00,16.00,407.00,7.40,13.90,11.10,68.50,14.20,9.50,9.40,1011.40,0.00,1.19,0.30
13/07/2014,321.00,0.80,49.00,5.70,111.00,0.00,11.10,10.90,97.00,13.70,10.40,8.90,1006.30,2.30,6.48,0.30
14/07/2014,211.00,1.00,204.00,3.10,81.00,0.00,5.80,5.60,97.40,13.30,4.50,-0.50,1010.80,7.30,8.55,0.30
15/07/2014,158.00,0.80,350.00,3.60,131.00,0.00,3.80,3.60,96.00,11.80,2.70,-3.10,1017.00,7.30,8.39,0.30
16/07/2014,192.00,1.50,23.00,6.70,159.00,0.40,3.70,3.00,88.00,12.50,2.10,-3.30,1021.00,7.60,8.12,0.30
17/07/2014,203.00,0.90,203.00,5.10,133.00,0.00,2.60,1.50,80.00,11.50,-0.70,-5.80,1019.70,8.90,9.23,0.40
18/07/2014,149.00,1.80,224.00,3.60,112.00,0.20,1.10,0.40,86.50,11.00,-0.20,-6.20,1012.70,4.40,6.67,0.40
19/07/2014,220.00,2.20,228.00,6.70,166.00,0.00,1.90,1.00,84.00,12.60,-0.80,-6.80,1007.30,8.70,9.17,0.50
20/07/2014,211.00,1.30,210.00,5.70,108.00,0.00,5.10,3.80,79.20,9.50,1.90,-2.20,1001.20,0.00,2.42,0.40
21/07/2014,163.00,1.50,193.00,9.30,207.00,0.40,2.20,1.80,91.80,11.10,-0.60,-6.40,1002.30,3.90,5.76,0.60
22/07/2014,12.00,1.60,232.00,10.30,228.00,0.00,4.00,0.90,50.30,11.20,-1.80,-8.40,1008.50,9.00,9.74,0.10
23/07/2014,42.00,0.80,254.00,6.20,135.00,0.00,4.90,3.00,70.20,12.20,-0.20,-6.30,1007.50,0.50,5.19,0.30
24/07/2014,65.00,1.00,239.00,12.40,323.00,0.00,4.00,3.70,95.40,14.40,0.90,-5.10,1010.30,8.70,9.49,0.30
25/07/2014,220.00,4.70,224.00,13.40,306.00,0.00,9.30,6.50,63.50,14.50,2.10,-4.40,1013.00,9.00,9.66,0.60
26/07/2014,222.00,1.20,1.00,5.70,139.00,0.00,3.50,3.20,95.00,13.60,1.60,-5.00,1023.20,8.70,9.61,0.50
27/07/2014,276.00,0.80,22.00,6.20,153.00,0.00,3.80,3.60,96.40,12.40,1.10,-3.60,1022.50,6.60,8.90,0.40
28/07/2014,178.00,1.30,19.00,5.10,137.00,0.00,2.80,2.30,91.60,11.70,0.90,-4.80,1024.90,8.20,9.83,0.50
29/07/2014,211.00,1.80,36.00,17.50,221.00,6.80,8.10,7.60,93.50,12.30,2.90,-1.40,1019.80,0.00,2.55,0.70
30/07/2014,87.00,0.80,231.00,11.30,133.00,6.60,8.20,8.10,98.20,13.30,7.50,0.90,1016.10,0.90,5.62,0.40
31/07/2014,214.00,0.50,167.00,5.10,110.00,0.20,5.90,5.80,98.70,14.30,3.50,-0.50,1018.60,4.80,6.21,1.10
1/08/2014,225.00,1.00,10.00,13.40,436.00,2.40,7.60,7.50,98.00,16.20,5.10,-0.30,1022.40,8.40,9.34,1.20
2/08/2014,40.00,3.50,19.00,17.00,515.00,4.00,12.40,12.20,97.10,15.30,7.70,3.30,1016.80,1.40,4.66,2.00
3/08/2014,144.00,0.60,225.00,10.30,222.00,0.60,8.60,8.20,94.90,14.50,6.90,0.10,1014.30,5.20,8.34,0.30
4/08/2014,223.00,2.60,257.00,6.20,168.00,0.00,5.90,5.00,85.30,13.00,5.00,-0.90,1025.40,5.70,9.01,0.90
5/08/2014,59.00,1.60,237.00,12.90,348.00,0.20,6.70,5.10,76.70,15.20,1.50,-3.90,1017.50,9.40,11.18,0.60
6/08/2014,239.00,4.00,228.00,11.80,335.00,0.00,8.60,7.80,89.00,14.60,5.10,-0.40,1010.40,4.30,8.55,1.10
7/08/2014,90.00,1.70,6.00,12.40,318.00,3.20,6.80,5.60,81.70,14.00,4.70,-0.60,1010.60,1.30,4.48,1.40
8/08/2014,152.00,1.60,204.00,21.60,504.00,0.60,6.40,5.20,82.50,10.40,3.20,-1.80,1007.20,7.80,10.62,0.90
9/08/2014,214.00,4.00,246.00,10.30,173.00,0.00,5.70,3.10,59.80,12.20,3.00,-5.00,1024.60,9.70,11.86,1.20
10/08/2014,194.00,0.60,8.00,4.10,127.00,0.00,2.60,1.90,86.60,11.70,-1.90,-7.60,1023.70,9.40,11.60,0.70
